10/14/2012 08:50:09 PM	992	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.107895
A2	0.102909
A3	0.103469
A4	0.110424
A5	0.10281
A6	0.103398
A7	0.105595
A8	0.103965
A9	0.106088
A10	0.102202
A11	0.0997784
A12	0.105749
B1	0.105586
B2	0.107891
B3	0.104502
B4	0.107467
B5	0.109991
B6	0.10372
B7	0.107654
B8	0.107896
B9	0.105268
B10	0.108151
B11	0.106171
B12	0.107699
C1	0.100001
C2	0.104507
C3	0.105028
C4	0.104053
C5	0.107296
C6	0.10493
C7	0.105058
C8	0.10641
C9	0.105781
C10	0.107151
C11	0.108025
C12	0.105243
D1	0.106774
D2	0.106001
D3	0.109885
D4	0.107703
D5	0.112064
D6	0.107616
D7	0.111761
D8	0.107294
D9	0.108389
D10	0.108608
D11	0.105435
D12	0.106341
E1	0.101191
E2	0.102673
E3	0.107124
E4	0.108589
E5	0.10442
E6	0.104091
E7	0.107152
E8	0.100466
E9	0.104323
E10	0.105834
E11	0.102924
E12	0.101387
F1	0.102132
F2	0.105199
F3	0.104948
F4	0.103813
F5	0.104358
F6	0.104469
F7	0.104445
F8	0.103869
F9	0.102594
F10	0.10023
F11	0.112275
F12	0.102732
G1	0.101715
G2	0.110936
G3	0.102892
G4	0.0988522
G5	0.101783
G6	0.104111
G7	0.0994215
G8	0.0996978
G9	0.100117
G10	0.100475
G11	0.100255
G12	0.100047
H1	0.0984696
H2	0.10436
H3	0.101196
H4	0.102157
H5	0.098488
H6	0.105277
H7	0.103427
H8	0.0991807
H9	0.103178
H10	0.101152
H11	0.100745
H12	0.10052
Well list:	a1r1(a1:h12) = a1(a1:h12)-0
Data:	BACKGROUND SUBTRACTED DATA
Units:	O.D.
Display format:	%0.3f
A1	0.107895
A2	0.102909
A3	0.103469
A4	0.110424
A5	0.10281
A6	0.103398
A7	0.105595
A8	0.103965
A9	0.106088
A10	0.102202
A11	0.0997784
A12	0.105749
B1	0.105586
B2	0.107891
B3	0.104502
B4	0.107467
B5	0.109991
B6	0.10372
B7	0.107654
B8	0.107896
B9	0.105268
B10	0.108151
B11	0.106171
B12	0.107699
C1	0.100001
C2	0.104507
C3	0.105028
C4	0.104053
C5	0.107296
C6	0.10493
C7	0.105058
C8	0.10641
C9	0.105781
C10	0.107151
C11	0.108025
C12	0.105243
D1	0.106774
D2	0.106001
D3	0.109885
D4	0.107703
D5	0.112064
D6	0.107616
D7	0.111761
D8	0.107294
D9	0.108389
D10	0.108608
D11	0.105435
D12	0.106341
E1	0.101191
E2	0.102673
E3	0.107124
E4	0.108589
E5	0.10442
E6	0.104091
E7	0.107152
E8	0.100466
E9	0.104323
E10	0.105834
E11	0.102924
E12	0.101387
F1	0.102132
F2	0.105199
F3	0.104948
F4	0.103813
F5	0.104358
F6	0.104469
F7	0.104445
F8	0.103869
F9	0.102594
F10	0.10023
F11	0.112275
F12	0.102732
G1	0.101715
G2	0.110936
G3	0.102892
G4	0.0988522
G5	0.101783
G6	0.104111
G7	0.0994215
G8	0.0996978
G9	0.100117
G10	0.100475
G11	0.100255
G12	0.100047
H1	0.0984696
H2	0.10436
H3	0.101196
H4	0.102157
H5	0.098488
H6	0.105277
H7	0.103427
H8	0.0991807
H9	0.103178
H10	0.101152
H11	0.100745
H12	0.10052

10/14/2012 09:20:24 PM	992	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.120436
A2	0.107981
A3	0.109363
A4	0.110409
A5	0.105158
A6	0.105893
A7	0.106854
A8	0.106487
A9	0.106811
A10	0.104546
A11	0.105419
A12	0.103111
B1	0.113655
B2	0.103892
B3	0.104718
B4	0.106506
B5	0.105913
B6	0.107284
B7	0.105566
B8	0.107083
B9	0.104896
B10	0.105011
B11	0.105852
B12	0.1073
C1	0.106953
C2	0.105997
C3	0.104877
C4	0.107691
C5	0.107484
C6	0.10709
C7	0.109446
C8	0.110723
C9	0.107398
C10	0.107753
C11	0.110344
C12	0.105017
D1	0.107316
D2	0.104985
D3	0.106094
D4	0.109854
D5	0.110965
D6	0.107129
D7	0.110705
D8	0.110372
D9	0.108311
D10	0.107903
D11	0.106583
D12	0.109265
E1	0.106407
E2	0.102445
E3	0.106791
E4	0.105993
E5	0.104688
E6	0.104856
E7	0.107294
E8	0.103298
E9	0.105256
E10	0.106509
E11	0.10488
E12	0.103845
F1	0.110845
F2	0.101366
F3	0.10317
F4	0.107858
F5	0.106381
F6	0.105179
F7	0.105625
F8	0.107137
F9	0.102209
F10	0.101635
F11	0.111208
F12	0.102259
G1	0.115166
G2	0.109003
G3	0.104259
G4	0.100672
G5	0.105339
G6	0.106854
G7	0.102269
G8	0.101404
G9	0.10181
G10	0.102194
G11	0.103394
G12	0.10506
H1	0.118419
H2	0.115515
H3	0.103876
H4	0.102997
H5	0.100551
H6	0.10419
H7	0.10408
H8	0.101811
H9	0.10416
H10	0.103971
H11	0.104903
H12	0.112013
Well list:	a1r1(a1:h12) = a1(a1:h12)-0
Data:	BACKGROUND SUBTRACTED DATA
Units:	O.D.
Display format:	%0.3f
A1	0.120436
A2	0.107981
A3	0.109363
A4	0.110409
A5	0.105158
A6	0.105893
A7	0.106854
A8	0.106487
A9	0.106811
A10	0.104546
A11	0.105419
A12	0.103111
B1	0.113655
B2	0.103892
B3	0.104718
B4	0.106506
B5	0.105913
B6	0.107284
B7	0.105566
B8	0.107083
B9	0.104896
B10	0.105011
B11	0.105852
B12	0.1073
C1	0.106953
C2	0.105997
C3	0.104877
C4	0.107691
C5	0.107484
C6	0.10709
C7	0.109446
C8	0.110723
C9	0.107398
C10	0.107753
C11	0.110344
C12	0.105017
D1	0.107316
D2	0.104985
D3	0.106094
D4	0.109854
D5	0.110965
D6	0.107129
D7	0.110705
D8	0.110372
D9	0.108311
D10	0.107903
D11	0.106583
D12	0.109265
E1	0.106407
E2	0.102445
E3	0.106791
E4	0.105993
E5	0.104688
E6	0.104856
E7	0.107294
E8	0.103298
E9	0.105256
E10	0.106509
E11	0.10488
E12	0.103845
F1	0.110845
F2	0.101366
F3	0.10317
F4	0.107858
F5	0.106381
F6	0.105179
F7	0.105625
F8	0.107137
F9	0.102209
F10	0.101635
F11	0.111208
F12	0.102259
G1	0.115166
G2	0.109003
G3	0.104259
G4	0.100672
G5	0.105339
G6	0.106854
G7	0.102269
G8	0.101404
G9	0.10181
G10	0.102194
G11	0.103394
G12	0.10506
H1	0.118419
H2	0.115515
H3	0.103876
H4	0.102997
H5	0.100551
H6	0.10419
H7	0.10408
H8	0.101811
H9	0.10416
H10	0.103971
H11	0.104903
H12	0.112013

10/14/2012 09:50:38 PM	992	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.129931
A2	0.12036
A3	0.125613
A4	0.123739
A5	0.119842
A6	0.118865
A7	0.117649
A8	0.118435
A9	0.117037
A10	0.112471
A11	0.112735
A12	0.106415
B1	0.130213
B2	0.117338
B3	0.113103
B4	0.110586
B5	0.110042
B6	0.11015
B7	0.107885
B8	0.111951
B9	0.108569
B10	0.106338
B11	0.108698
B12	0.109462
C1	0.117001
C2	0.117547
C3	0.108428
C4	0.107907
C5	0.108788
C6	0.107381
C7	0.113719
C8	0.112185
C9	0.107392
C10	0.108206
C11	0.112363
C12	0.106023
D1	0.124876
D2	0.109662
D3	0.106644
D4	0.10951
D5	0.111884
D6	0.108333
D7	0.11092
D8	0.111296
D9	0.110578
D10	0.105887
D11	0.107034
D12	0.11104
E1	0.125038
E2	0.107801
E3	0.108529
E4	0.103367
E5	0.106398
E6	0.107078
E7	0.107765
E8	0.103782
E9	0.106648
E10	0.10728
E11	0.104713
E12	0.109482
F1	0.13046
F2	0.106848
F3	0.105357
F4	0.110528
F5	0.105423
F6	0.104464
F7	0.108714
F8	0.109992
F9	0.104091
F10	0.105535
F11	0.111985
F12	0.11655
G1	0.123312
G2	0.129977
G3	0.118261
G4	0.105926
G5	0.10703
G6	0.106287
G7	0.105415
G8	0.105235
G9	0.10641
G10	0.106908
G11	0.115905
G12	0.111413
H1	0.12395
H2	0.123872
H3	0.117253
H4	0.117093
H5	0.112038
H6	0.116363
H7	0.117052
H8	0.115963
H9	0.117425
H10	0.119852
H11	0.118975
H12	0.11868
Well list:	a1r1(a1:h12) = a1(a1:h12)-0
Data:	BACKGROUND SUBTRACTED DATA
Units:	O.D.
Display format:	%0.3f
A1	0.129931
A2	0.12036
A3	0.125613
A4	0.123739
A5	0.119842
A6	0.118865
A7	0.117649
A8	0.118435
A9	0.117037
A10	0.112471
A11	0.112735
A12	0.106415
B1	0.130213
B2	0.117338
B3	0.113103
B4	0.110586
B5	0.110042
B6	0.11015
B7	0.107885
B8	0.111951
B9	0.108569
B10	0.106338
B11	0.108698
B12	0.109462
C1	0.117001
C2	0.117547
C3	0.108428
C4	0.107907
C5	0.108788
C6	0.107381
C7	0.113719
C8	0.112185
C9	0.107392
C10	0.108206
C11	0.112363
C12	0.106023
D1	0.124876
D2	0.109662
D3	0.106644
D4	0.10951
D5	0.111884
D6	0.108333
D7	0.11092
D8	0.111296
D9	0.110578
D10	0.105887
D11	0.107034
D12	0.11104
E1	0.125038
E2	0.107801
E3	0.108529
E4	0.103367
E5	0.106398
E6	0.107078
E7	0.107765
E8	0.103782
E9	0.106648
E10	0.10728
E11	0.104713
E12	0.109482
F1	0.13046
F2	0.106848
F3	0.105357
F4	0.110528
F5	0.105423
F6	0.104464
F7	0.108714
F8	0.109992
F9	0.104091
F10	0.105535
F11	0.111985
F12	0.11655
G1	0.123312
G2	0.129977
G3	0.118261
G4	0.105926
G5	0.10703
G6	0.106287
G7	0.105415
G8	0.105235
G9	0.10641
G10	0.106908
G11	0.115905
G12	0.111413
H1	0.12395
H2	0.123872
H3	0.117253
H4	0.117093
H5	0.112038
H6	0.116363
H7	0.117052
H8	0.115963
H9	0.117425
H10	0.119852
H11	0.118975
H12	0.11868

10/14/2012 10:20:52 PM	992	
Kinetic read cycle completed:	1  of  1
Well list:	a1r0(a1:h12) = (a1(a1:h12))
Data:	ABS DATA
Units:	O.D.
Display format:	%0.3f
A1	0.133845
A2	0.127047
A3	0.135837
A4	0.129481
A5	0.128017
A6	0.127516
A7	0.125675
A8	0.127145
A9	0.125377
A10	0.115027
A11	0.116744
A12	0.109846
B1	0.1348
B2	0.125029
B3	0.124102
B4	0.11779
B5	0.117634
B6	0.119458
B7	0.116414
B8	0.120514
B9	0.117261
B10	0.111602
B11	0.109948
B12	0.114233
C1	0.120868
C2	0.12795
C3	0.118294
C4	0.115411
C5	0.115286
C6	0.114335
C7	0.121928
C8	0.116047
C9	0.112609
C10	0.111382
C11	0.117432
C12	0.110253
D1	0.134826
D2	0.119628
D3	0.115231
D4	0.114483
D5	0.115443
D6	0.112279
D7	0.115012
D8	0.112764
D9	0.113586
D10	0.109989
D11	0.110198
D12	0.117813
E1	0.137456
E2	0.123495
E3	0.117834
E4	0.110928
E5	0.111839
E6	0.112174
E7	0.112878
E8	0.108711
E9	0.112925
E10	0.1132
E11	0.113951
E12	0.121662
F1	0.138825
F2	0.11917
F3	0.11559
F4	0.11762
F5	0.11053
F6	0.109873
F7	0.115324
F8	0.11307
F9	0.111201
F10	0.110166
F11	0.121477
F12	0.123826
G1	0.129244
G2	0.139706
G3	0.12799
G4	0.123271
